facility_id;state_id;lga_id;name;facility_type;address1;address2;phone1;phone2;email;pad_hospital_num;day_dqa;active;partner_ids;national_id;datim_id
1547;9;177;cr Essierebom Primary Health Centre;Urban;;0;;;;1;12;1;;;TqP0yUIXyDJ
1548;9;177;cr Goldie Clinic;Urban;;0;;;;1;12;1;;;gSuWQicbYKV
1549;9;177;cr Henshaw Town Health Post;Urban;;0;;;;1;12;1;;;a3Q0ysm4zBc
1550;9;177;cr Ideal Medical Centre;Urban;;0;;;;1;12;1;;;BjcrBovtIgX
1551;9;177;cr Madonna Specialist Clinic;Urban;;0;;;;1;12;1;;;
1552;9;177;cr Mambo Clinic;Urban;;0;;;;1;12;1;;;aG634TzZo19
1553;9;177;cr Mount Zion Medical Centre;Urban;;0;;;;1;12;1;;;Xx0GEF0s5AY
1554;9;177;cr NYSC Community Health Centre;Urban;;0;;;;1;12;1;;;PlBkDA9zMwB
1555;9;177;cr Peace medical centre;Urban;;0;;;;1;12;1;;;AfNYqbO40Ek
1556;9;177;cr Positive Development Foundation;Urban;;0;;;;1;12;1;;;
1557;9;178;cr Abia Primary Health Centre;Rural;;0;;;;1;12;1;;;
1558;9;178;cr Abijang Primary Health Centre;Rural;;0;;;;1;12;1;;;
1559;9;178;cr Bendeghe Ekiem Primary Health Centre;Rural;;0;;;;1;12;1;;;
1560;9;178;cr Effraya Primary Health Centre;Rural;;0;;;;1;12;1;;;
1561;9;178;cr Ete-Eyang Primary Health Centre;Rural;;0;;;;1;12;1;;;
1562;9;178;cr Etomi Primary Health Center;Rural;;0;;;;1;12;1;;;
1563;9;178;cr Itaka Primary Health Centre;Rural;;0;;;;1;12;1;;;
1564;9;178;cr Mkpot Primary Health Centre;Rural;;0;;;;1;12;1;;;
1565;9;178;cr Nsofang Primary Health Centre;Rural;;0;;;;1;12;1;;;
1566;9;179;cr Abankang Health Post;Rural;;0;;;;1;12;1;;;
1567;9;179;cr Adijinkpo Primary Health Centre;Rural;;0;;;;1;12;1;;;MB43JUhEWRU
1568;9;179;cr Agbaragba Primary Health Centre;Rural;;0;;;;1;12;1;;;
1569;9;179;cr Akam Health Post;Rural;;0;;;;1;12;1;;;
1570;9;179;cr Akparabong Farm Health Post;Rural;;0;;;;1;12;1;;;
1571;9;179;cr Akparabong Primary Health Centre;Rural;;0;;;;1;12;1;;;
1572;9;179;cr Alesi Health Post;Rural;;0;;;;1;12;1;;;
1573;9;179;cr Asibang Health Post;Rural;;0;;;;1;12;1;;;
1574;9;179;cr Assenasen Health Post;Rural;;0;;;;1;12;1;;;
1575;9;179;cr Ayughasa Health Post;Rural;;0;;;;1;12;1;;;hik5whqnW0C
1576;9;179;cr Bakor Hospital;Urban;;0;;;;1;12;1;;;
1577;9;179;cr Balelopu Health Centre;Rural;;0;;;;1;12;1;;;
1578;9;179;cr Benson Clinic;Urban;;0;;;;1;12;1;;;
1579;9;179;cr Bornima Health Post;Rural;;0;;;;1;12;1;;;
1580;9;179;cr Christline Medical Infirmary;Urban;;0;;;;1;12;1;;;
1581;9;179;cr Country Specialist Hospital;Urban;;0;;;;1;12;1;;;CQK2PPiXKcU
1582;9;179;cr Edor Primary Health Centre;Rural;;0;;;;1;12;1;;;
1583;9;179;cr Ekonde Health Post;Rural;;0;;;;1;12;1;;;
1584;9;179;cr Ekpokpa Primary Health Centre;Rural;;0;;;;1;12;1;;;
1585;9;179;cr Ekukunela 2 Health Post;Rural;;0;;;;1;12;1;;;
1586;9;179;cr Ekukunela Health Post;Rural;;0;;;;1;12;1;;;
1587;9;179;cr Emanghebe Primary Health Centre;Rural;;0;;;;1;12;1;;;
1588;9;179;cr Etikpe Health Post;Rural;;0;;;;1;12;1;;;
1589;9;179;cr Holy Family Catholic Hospital;Urban;;0;;;;1;12;1;;;i4f2YNirAqU
1590;9;179;cr Ikom Urban Comprehensive Health Centre;Rural;;0;;;;1;12;1;;;
1591;9;179;cr Kasuki Clinic;Rural;;0;;;;1;12;1;;;
1592;9;179;cr Mbak Health Post;Rural;;0;;;;1;12;1;;;
1593;9;179;cr Mbamba Health Post;Rural;;0;;;;1;12;1;;;
1594;9;179;cr Melrose Hospital;Urban;;0;;;;1;12;1;;;FfoxmHVeNxv
1595;9;179;cr Mgbaka Primary Health Centre;Rural;;0;;;;1;12;1;;;
1596;9;179;cr Mkpura Primary Health Centre;Rural;;0;;;;1;12;1;;;
1597;9;179;cr Nde Primary Health Centre;Rural;;0;;;;1;12;1;;;
1598;9;179;cr Njemetop Health Post;Rural;;0;;;;1;12;1;;;
1599;9;179;cr Nkarasi Primary Health Centre;Rural;;0;;;;1;12;1;;;
1600;9;179;cr Nkum Health Post;Rural;;0;;;;1;12;1;;;
1601;9;179;cr Nnaborokpa Health Post;Rural;;0;;;;1;12;1;;;
1602;9;179;cr Odor NTA Health Post;Rural;;0;;;;1;12;1;;;
1603;9;179;cr Ofun-Nta Primary Health Centre;Rural;;0;;;;1;12;1;;;
1604;9;179;cr Okondi Health Post;Rural;;0;;;;1;12;1;;;
1605;9;179;cr Okuni Primary Health Centre;Rural;;0;;;;1;12;1;;;
1606;9;179;cr Ominidom Health Post;Rural;;0;;;;1;12;1;;;
1607;9;179;cr Opu Health Post;Rural;;0;;;;1;12;1;;;
1608;9;179;cr Osibi-Osikpe Health Post;Rural;;0;;;;1;12;1;;;
1609;9;179;cr Otere Health Post;Rural;;0;;;;1;12;1;;;
1610;9;179;cr Owom Health Post;Rural;;0;;;;1;12;1;;;
1611;9;179;cr Yala Primary Health Centre;Rural;;0;;;;1;12;1;;;
1612;9;180;cr Ablesang Health Post;Rural;;0;;;;1;12;1;;;
1613;9;180;cr Akorshiowel Health Post;Rural;;0;;;;1;12;1;;;
1614;9;180;cr Bayaga Health Centre;Rural;;0;;;;1;12;1;;;
1615;9;180;cr Bayama Health Centre;Rural;;0;;;;1;12;1;;;
1616;9;180;cr Bayanu Health Post;Rural;;0;;;;1;12;1;;;
1617;9;180;cr Bayatuo Health Centre;Rural;;0;;;;1;12;1;;;
1618;9;180;cr Bayayam Health Centre;Rural;;0;;;;1;12;1;;;
1619;9;180;cr Bebuankayang Health Post;Rural;;0;;;;1;12;1;;;
1620;9;180;cr Beegbong Bebi Health Centre;Rural;;0;;;;1;12;1;;;
1621;9;180;cr Begiatsu Health Centre;Rural;;0;;;;1;12;1;;;
1622;9;180;cr Begiatte Health Post;Rural;;0;;;;1;12;1;;;
1623;9;180;cr Behinge Health Post;Rural;;0;;;;1;12;1;;;
1624;9;180;cr Busi 1 Health Post;Rural;;0;;;;1;12;1;;;
1625;9;180;cr Busi 3 Primary Health Centre;Rural;;0;;;;1;12;1;;;
1626;9;180;cr Busi 6 Health Post;Rural;;0;;;;1;12;1;;;
1627;9;180;cr Kabun Health Post;Rural;;0;;;;1;12;1;;;
1628;9;180;cr Kakwalaka Health Centre;Rural;;0;;;;1;12;1;;;
1629;9;180;cr Kakwe Health Post;Rural;;0;;;;1;12;1;;;
1630;9;180;cr Kukare Health Post;Rural;;0;;;;1;12;1;;;
1631;9;180;cr Kundeve Health Post;Rural;;0;;;;1;12;1;;;
1632;9;180;cr Lislukwel Health Post;Rural;;0;;;;1;12;1;;;
1633;9;180;cr Omale Health Post;Rural;;0;;;;1;12;1;;;
1634;9;180;cr Ranch Medical Centre;Rural;;0;;;;1;12;1;;;
1635;9;180;cr Ranch Primary Health Centre;Rural;;0;;;;1;12;1;;;
1636;9;180;cr Sankwala Primary Health Centre;Rural;;0;;;;1;12;1;;;
1637;9;180;cr Shikpeche Health Centre;Rural;;0;;;;1;12;1;;;
1638;9;180;cr Utanga Primary Health Centre;Rural;;0;;;;1;12;1;;;
1639;9;180;cr Utuhu Health Centre;Rural;;0;;;;1;12;1;;;
1640;9;181;cr Ababene Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
1641;9;181;cr Akpantre Health Post;Rural;;0;;;;1;12;1;;;
1642;9;181;cr Apiapum Health Centre;Rural;;0;;;;1;12;1;;;Wwsm8aA7HUO
1643;9;181;cr Apiapumtet Health Centre;Rural;;0;;;;1;12;1;;;
1644;9;181;cr Arobom Health Post;Rural;;0;;;;1;12;1;;;
1645;9;181;cr Centre Point Clinic;Rural;;0;;;;1;12;1;;;
1646;9;181;cr Dr. Eyamba Memorial Clinic;Urban;;0;;;;1;12;1;;;
1647;9;181;cr Edondon Health Post;Rural;;0;;;;1;12;1;;;
1648;9;181;cr Ekana Medical Centre;Urban;;0;;;;1;12;1;;;LMQcW0HyCBK
1649;9;181;cr Ijoda Health Post;Rural;;0;;;;1;12;1;;;
1650;9;181;cr Isaba Primary Health Centre;Rural;;0;;;;1;12;1;;;
1651;9;181;cr Isobo Otaka Health Centre;Rural;;0;;;;1;12;1;;;
1652;9;181;cr Iyamitet Health Post;Rural;;0;;;;1;12;1;;;
1653;9;181;cr Iyamoyong Health Centre;Rural;;0;;;;1;12;1;;;
1654;9;181;cr Junction Health Centre;Rural;;0;;;;1;12;1;;;
1655;9;181;cr Mbembe Presbyterian Tuberculosis and Leprosy Hospital;Rural;;0;;;;1;12;1;;;
1656;9;181;cr Obubem Health Post;Rural;;0;;;;1;12;1;;;
1657;9;181;cr Obubra Maternal and Child Health Clinic;Rural;;0;;;;1;12;1;;;sUZAAfJqUlq
1658;9;181;cr Ofat Primary Health Centre;Rural;;0;;;;1;12;1;;;
1659;9;181;cr Ofatura Primary Health Centre;Rural;;0;;;;1;12;1;;;
1660;9;181;cr Ofia-Oji Health Centre;Rural;;0;;;;1;12;1;;;
1661;9;181;cr Ofodua Health Centre;Rural;;0;;;;1;12;1;;;
1662;9;181;cr Ofumbongha Health Centre;Rural;;0;;;;1;12;1;;;
1663;9;181;cr Ogada Bubra Urban Health Post;Rural;;0;;;;1;12;1;;;
1664;9;181;cr Ogurude Health Centre;Rural;;0;;;;1;12;1;;;goYsLsuHO9c
1665;9;181;cr Ohana Yami Health Post;Rural;;0;;;;1;12;1;;;
1666;9;181;cr ohenna -edda Health Centre;Rural;;0;;;;1;12;1;;;
1667;9;181;cr Okokori Health Post;Rural;;0;;;;1;12;1;;;
1668;9;181;cr Okumuruktet Ijam Health Post;Rural;;0;;;;1;12;1;;;
1669;9;181;cr Onyadama Health Post;Rural;;0;;;;1;12;1;;;
1670;9;181;cr Onyen Okpon Health Post;Rural;;0;;;;1;12;1;;;
1671;9;181;cr Ovukwa Health Post;Rural;;0;;;;1;12;1;;;
1672;9;181;cr Owakande Health Centre;Rural;;0;;;;1;12;1;;;
1673;9;182;cr Alege Health Centre;Rural;;0;;;;1;12;1;;;
1674;9;182;cr Araru Health Post;Rural;;0;;;;1;12;1;;;
1675;9;182;cr Bebuabie Health Centre;Rural;;0;;;;1;12;1;;;
1676;9;182;cr Bedia Health Post;Rural;;0;;;;1;12;1;;;
1677;9;182;cr Begiaka Health Centre;Rural;;0;;;;1;12;1;;;
1678;9;182;cr Betukwel Health Centre;Rural;;0;;;;1;12;1;;;
1679;9;182;cr Erimpang Health Post;Rural;;0;;;;1;12;1;;;
1680;9;182;cr Fountain Clinic;Rural;;0;;;;1;12;1;;;yIHirhRQs0C
1681;9;182;cr Ibong Health Centre;Rural;;0;;;;1;12;1;;;
1682;9;182;cr Ikwomiku Health Centre;Rural;;0;;;;1;12;1;;;
1683;9;182;cr Kagbong Health Post;Rural;;0;;;;1;12;1;;;
1684;9;182;cr Kubong Bette Health Centre;Rural;;0;;;;1;12;1;;;
1685;9;182;cr Kukem-Kuyia Health Post;Rural;;0;;;;1;12;1;;;
1686;9;182;cr Obudu Clinic;Rural;;0;;;;1;12;1;;;qiKhQYRyiMc
1687;9;182;cr Obudu Primary Health Centre;Rural;;0;;;;1;12;1;;;
1688;9;182;cr Ofambe Health Post;Rural;;0;;;;1;12;1;;;
1689;9;182;cr Ohong Health Centre;Rural;;0;;;;1;12;1;;;
1690;9;182;cr Okiro Health Post;Rural;;0;;;;1;12;1;;;
1691;9;182;cr Okodem Health Post;Rural;;0;;;;1;12;1;;;
1692;9;182;cr Okorshie Health Post;Rural;;0;;;;1;12;1;;;
1693;9;182;cr Okwel-obudu Health Post;Rural;;0;;;;1;12;1;;;
1694;9;182;cr Okwerikang Health Post;Rural;;0;;;;1;12;1;;;
1695;9;182;cr Okworotung Health Post;Rural;;0;;;;1;12;1;;;
1696;9;182;cr Sacred Heart Catholic Hospital;Rural;;0;;;;1;12;1;;;FkAH7EayLSS
1697;9;182;cr Ukpada Health Post;Rural;;0;;;;1;12;1;;;
1698;9;182;cr Ukpe Health Post;Rural;;0;;;;1;12;1;;;
1699;9;182;cr Ukwortung Health Post;Rural;;0;;;;1;12;1;;;
1700;9;182;cr Ukwutia Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
1701;9;182;cr Utugwang Maternal and Child Health;Rural;;0;;;;1;12;1;;;
1702;9;182;cr Utugwang Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
1703;9;182;cr Uwhobikpan Health Post;Rural;;0;;;;1;12;1;;;
1704;9;183;cr Adiabo Health Centre;Rural;;0;;;;1;12;1;;;
1705;9;183;cr Adiabo Okurikang Health Centre;Rural;;0;;;;1;12;1;;;
1706;9;183;cr Akpap Okoyong Primary Health Centre;Rural;;0;;;;1;12;1;;;
1707;9;183;cr Asang Eniong Health Post;Rural;;0;;;;1;12;1;;;
1708;9;183;cr Atan Eki Primary Health Centre;Rural;;0;;;;1;12;1;;;
1709;9;183;cr Atan-Onoyom Primary Health Centre;Rural;;0;;;;1;12;1;;;
1710;9;183;cr Creek Town Primary Health Centre;Rural;;0;;;;1;12;1;;;
1711;9;183;cr Ekpene Eki Health Post;Rural;;0;;;;1;12;1;;;
1712;9;183;cr Ibonda Health Post;Rural;;0;;;;1;12;1;;;
1713;9;183;cr Ikoneto Health Centre;Rural;;0;;;;1;12;1;;;
1714;9;183;cr Ikot Effiong Otop Comprehensive Health Centre (UCTH Annex);Rural;;0;;;;1;12;1;;;XTWTNkwmuNQ
1715;9;183;cr Ikot Efiok Ekpenyong Health Centre;Rural;;0;;;;1;12;1;;;
1716;9;183;cr Ikot Obong Health Centre;Rural;;0;;;;1;12;1;;;BJ8wE3piv71
1717;9;183;cr Ito Central Health Centre;Rural;;0;;;;1;12;1;;;
1718;9;183;cr Ndonwong Health Centre;Rural;;0;;;;1;12;1;;;
1719;9;183;cr Obio Usiere Health Centre;Rural;;0;;;;1;12;1;;;
1720;9;183;cr Odukpani Primary Health Centre;Rural;;0;;;;1;12;1;;;
1721;9;183;cr Okoyongusang-Abasi Health Post;Rural;;0;;;;1;12;1;;;
1722;9;183;cr Okurikang Health Centre;Rural;;0;;;;1;12;1;;;
1723;9;183;cr Ubamat Health Post;Rural;;0;;;;1;12;1;;;
1724;9;183;cr Ukpem General Hospital;Rural;;0;;;;1;12;1;;;CUOBDrrXyZ2
1725;9;183;cr Ukwa-Ibom Primary Health Centre;Rural;;0;;;;1;12;1;;;
1726;9;183;cr Urua Uyo Health Centre;Rural;;0;;;;1;12;1;;;
1727;9;183;cr Usung Esuk Primary Health Centre;Rural;;0;;;;1;12;1;;;
1728;9;184;cr Adagom Health Post;Rural;;0;;;;1;12;1;;;
1729;9;184;cr Alladim Health Centre;Rural;;0;;;;1;12;1;;;
1730;9;184;cr Aragbam Primary Health Centre;Rural;;0;;;;1;12;1;;;
1731;9;184;cr Bansan Primary Health Centre;Rural;;0;;;;1;12;1;;;
1732;9;184;cr Bansara Primary Health Centre;Rural;;0;;;;1;12;1;;;
1733;9;184;cr Edide Health Centre;Rural;;0;;;;1;12;1;;;
1734;9;184;cr Egbung Health Centre;Rural;;0;;;;1;12;1;;;
1735;9;184;cr Egoja Health Post;Rural;;0;;;;1;12;1;;;
1736;9;184;cr Ekuaro Health Post;Rural;;0;;;;1;12;1;;;
1737;9;184;cr Ekumtak Primary Health Centre;Urban;;0;;;;1;12;1;;;
1738;9;184;cr Esham Health Centre;Rural;;0;;;;1;12;1;;;
1739;9;184;cr Idum Health Centre;Rural;;0;;;;1;12;1;;;C7va6r6QB3g
1740;9;184;cr Igodor Primary Health Centre;Rural;;0;;;;1;12;1;;;
1741;9;184;cr Ikandagha Health Centre;Rural;;0;;;;1;12;1;;;
1742;9;184;cr Irede-Ibil Primary Health Centre;Urban;;0;;;;1;12;1;;;
1743;9;184;cr Ishibori Health Post;Rural;;0;;;;1;12;1;;;
1744;9;184;cr Mbagidi Health Post;Rural;;0;;;;1;12;1;;;
1745;9;184;cr Mfom 1 Community Health Centre;Rural;;0;;;;1;12;1;;;
1746;9;184;cr Mfom 2 Community Health Centre;Rural;;0;;;;1;12;1;;;
1747;9;184;cr Ndok Health Post;Rural;;0;;;;1;12;1;;;
1748;9;184;cr Nkim Health Post (Mbube East 1);Rural;;0;;;;1;12;1;;;
1749;9;184;cr Nwang Primary Health Centre;Rural;;0;;;;1;12;1;;;
1750;9;184;cr Odaje Health Centre;Urban;;0;;;;1;12;1;;;
1751;9;184;cr Ogberia-Ogang Health Centre;Rural;;0;;;;1;12;1;;;
1752;9;184;cr Ogoja Catholic Maternity Hospital;Urban;;0;;;;1;12;1;;;kp2Wlc8KjBr
1753;9;184;cr Ogoja General Hospital;Urban;;0;;;;1;12;1;;;EzCuaK16yja
1754;9;184;cr Ogoja Maternal and Child Health Clinic;Urban;;0;;;;1;12;1;;;
1755;9;184;cr Ogoja Santa Maria Clinic;Urban;;0;;;;1;12;1;;;QFjvuIA6Idj
1756;9;184;cr Ogoja Tuberculosis and Leprosy Hospital;Urban;;0;;;;1;12;1;;;
1757;9;184;cr Ojirim Health Centre;Rural;;0;;;;1;12;1;;;
1758;9;184;cr Ukpagada Health Post;Rural;;0;;;;1;12;1;;;
1759;9;184;cr Ukpe Primary Health Centre;Rural;;0;;;;1;12;1;;;
1760;9;185;cr Afrekpe Health Post;Rural;;0;;;;1;12;1;;;
1761;9;185;cr Agoi Ekpo Primary Health Centre;Rural;;0;;;;1;12;1;;;
1762;9;185;cr Agoi-Ibani Primary Health Centre;Rural;;0;;;;1;12;1;;;
1763;9;185;cr Ajere Beach Health Post;Rural;;0;;;;1;12;1;;;
1764;9;185;cr Ajere Primary Health Centre;Rural;;0;;;;1;12;1;;;
1765;9;185;cr Akugom Health Post;Rural;;0;;;;1;12;1;;;
1766;9;185;cr Angel Clinic;Rural;;0;;;;1;12;1;;;laeO4rC8sIt
1767;9;185;cr Ansor Clinic;Rural;;0;;;;1;12;1;;;gtP4TUPhuvk
1768;9;185;cr Assiga Health Post;Rural;;0;;;;1;12;1;;;
1769;9;185;cr Assiga Primary Health Centre;Rural;;0;;;;1;12;1;;;
1770;9;185;cr Biko Biko Health Post;Rural;;0;;;;1;12;1;;;
1771;9;185;cr Danex Medical Centre;Rural;;0;;;;1;12;1;;;
1772;9;185;cr Egozi Clinic;Rural;;0;;;;1;12;1;;;
1773;9;185;cr Ekom-Agoi Health Post;Rural;;0;;;;1;12;1;;;
1774;9;185;cr Ekori Primary Health Centre;Rural;;0;;;;1;12;1;;;
1775;9;185;cr Ekori-Beach Health Post;Rural;;0;;;;1;12;1;;;
1776;9;185;cr Epenti Primary Health Centre;Rural;;0;;;;1;12;1;;;
1777;9;185;cr Fame Clinic;Rural;;0;;;;1;12;1;;;
1778;9;185;cr Idomi Primary Health Centre;Rural;;0;;;;1;12;1;;;
1779;9;185;cr Ijiman Health Post (Yakurr);Rural;;0;;;;1;12;1;;;
1780;9;185;cr Ijiman Primary Health Centre;Rural;;0;;;;1;12;1;;;
1781;9;185;cr Ikpakapit Health Post;Rural;;0;;;;1;12;1;;;
1782;9;185;cr Initiative for Peoples Good Health (IPGH);Urban;;0;;;;1;12;1;;;
1783;9;185;cr Inyima Primary Health Centre;Rural;;0;;;;1;12;1;;;
1784;9;185;cr Ketabebe Health Post;Rural;;0;;;;1;12;1;;;
1785;9;185;cr Mkpani Primary Health Centre;Rural;;0;;;;1;12;1;;;
1786;9;185;cr Nko Primary Health Centre;Rural;;0;;;;1;12;1;;;
1787;9;185;cr Ntan Primary Health Centre;Urban;;0;;;;1;12;1;;;
1788;9;185;cr Ntankpo Primary Health Centre;Rural;;0;;;;1;12;1;;;
1789;9;185;cr Okom Health Post;Urban;;0;;;;1;12;1;;;
1790;9;185;cr Okomasi Primary Health Centre;Rural;;0;;;;1;12;1;;;
1791;9;185;cr Ubi Medical Consult;Rural;;0;;;;1;12;1;;;
1792;9;185;cr Ugep General Hospital;Urban;;0;;;;1;12;1;;;IdwG8w9urm9
1793;9;185;cr Ugep Primary Health Centre;Rural;;0;;;;1;12;1;;;
1794;9;185;cr Usene Health Post;Rural;;0;;;;1;12;1;;;
1795;9;186;cr Abada/Achuara Health Post;Rural;;0;;;;1;12;1;;;
1796;9;186;cr Adeni Health Post;Rural;;0;;;;1;12;1;;;
1797;9;186;cr Akreha Health Post;Rural;;0;;;;1;12;1;;;
1798;9;186;cr Allu Health Centre;Rural;;0;;;;1;12;1;;;
1799;9;186;cr Anyugbe Igede Primary Health Centre;Rural;;0;;;;1;12;1;;;
1800;9;186;cr Daughters of Mary Sons of Joseph Foundation;Rural;;0;;;;1;12;1;;;
1801;9;186;cr Echumofana Primary Health Centre;Rural;;0;;;;1;12;1;;;
1802;9;186;cr Ekprinyi Health Post;Rural;;0;;;;1;12;1;;;
1803;9;186;cr Gabu Primary Health Centre;Rural;;0;;;;1;12;1;;;
1804;9;186;cr Health Post Okpodo;Rural;;0;;;;1;12;1;;;
1805;9;186;cr Igbekurikor Health Post;Rural;;0;;;;1;12;1;;;
1806;9;186;cr Ijama Health Post;Rural;;0;;;;1;12;1;;;
1807;9;186;cr Ijiegu Health Centre;Rural;;0;;;;1;12;1;;;
1808;9;186;cr Ijiegu Yache Health Post;Rural;;0;;;;1;12;1;;;
1809;9;186;cr Ijiraga Health Centre;Rural;;0;;;;1;12;1;;;
1810;9;186;cr Ijiraga Health Post;Rural;;0;;;;1;12;1;;;
1811;9;186;cr Imaje/Ekpriyi Community Health Centre;Rural;;0;;;;1;12;1;;;
1812;9;186;cr Ipuole Ebo Health Centre;Rural;;0;;;;1;12;1;;;
1813;9;186;cr Itate Health Post;Rural;;0;;;;1;12;1;;;
1814;9;186;cr Mfuma Health Centre;Rural;;0;;;;1;12;1;;;
1815;9;186;cr Ntrigon Health Centre;Rural;;0;;;;1;12;1;;;
1816;9;186;cr Obat Ogoromm Health Centre;Rural;;0;;;;1;12;1;;;
1817;9;186;cr Okpoma General Hospital;Rural;;0;;;;1;12;1;;;nnM3eUrZ8Sc
1818;9;186;cr Olachor Health Post;Rural;;0;;;;1;12;1;;;
1819;9;186;cr Ooh Primary Health Centre;Rural;;0;;;;1;12;1;;;
1820;9;186;cr Uchu Health Post;Rural;;0;;;;1;12;1;;;
1821;9;186;cr Ugaga Health Centre;Rural;;0;;;;1;12;1;;;
1822;9;186;cr Wanekpe Health Centre;Rural;;0;;;;1;12;1;;;
1823;9;186;cr Wanihem Health Centre;Rural;;0;;;;1;12;1;;;
1824;9;186;cr Wanikade Primary Health Centre;Rural;;0;;;;1;12;1;;;
1825;9;186;cr Wanogana Health Centre;Rural;;0;;;;1;12;1;;;
1826;9;186;cr Wanokom Health Centre;Rural;;0;;;;1;12;1;;;
1827;9;186;cr Woda Health Post;Rural;;0;;;;1;12;1;;;
1828;9;186;cr Woleche Utukpo Health Post;Rural;;0;;;;1;12;1;;;
1829;9;186;cr Women Development Health Centre;Rural;;0;;;;1;12;1;;;
1830;9;186;cr Wonye Primary Health Centre;Rural;;0;;;;1;12;1;;;
1831;9;186;cr Yala Lutheran Hospital;Rural;;0;;;;1;12;1;;;MSSAPMbzfao
1832;12;225;ed Dangbala Primary Health Centre;Rural;;0;;;;1;12;1;;;
1833;12;225;ed Enwan Primary Health Centre;Rural;;0;;;;1;12;1;;;
1834;12;225;ed Ibillo General Hospital;Urban;;0;;;;1;12;1;;;YPQQU02Is0Q
1835;12;225;ed Ibillo Primary Health Centre;Urban;;0;;;;1;12;1;;;
1836;12;225;ed Igarra General Hospital;Urban;;0;;;;1;12;1;;;FsXKw0S3P1q
1837;12;225;ed Igarra Primary Health Centre;Urban;;0;;;;1;12;1;;;
1838;12;225;ed Imoga Primary Health Centre;Rural;;0;;;;1;12;1;;;
1839;12;225;ed Lampese Primary Health Centre;Rural;;0;;;;1;12;1;;;
1840;12;225;ed Ososo (Yola) Primary Health Centre;Rural;;0;;;;1;12;1;;;
1841;12;225;ed Sasaro Primary Health Centre;Rural;;0;;;;1;12;1;;;
1842;12;226;ed Evubtubu Primary Health Centre;Rural;;0;;;;1;12;1;;;YjtGbohhHpD
1843;12;226;ed University of Benin Teaching Hospital (UBTH);Urban;;0;;;;1;12;1;;;bz9lwL7ta7W
1844;12;227;ed Atuagbo Primary Health Centre;Rural;;0;;;;1;12;1;;;
1845;12;227;ed Eidenu Primary Health Centre;Rural;;0;;;;1;12;1;;;
1846;12;227;ed Ewu Primary Health Centre;Rural;;0;;;;1;12;1;;;
1847;12;227;ed Ibore Primary Health Centre;Rural;;0;;;;1;12;1;;;
1848;12;227;ed Irrua Primary Health Centre;Urban;;0;;;;1;12;1;;;
1849;12;227;ed Irrua Specialist Hospital;Urban;;0;;;;1;12;1;;;NIulfQauxlQ
1850;12;227;ed Ugbegun Primary Health Centre;Rural;;0;;;;1;12;1;;;
1851;12;228;ed Arue Primary Health Centre;Rural;;0;;;;1;12;1;;;
1852;12;228;ed Efandion Primary Health Care;Rural;;0;;;;1;12;1;;;
1853;12;228;ed Egbele Primary Health Centre;Urban;;0;;;;1;12;1;;;
1854;12;228;ed Ewoyi Primary Health Centre;Rural;;0;;;;1;12;1;;;
1855;12;228;ed Obeidu Primary Health Centre;Rural;;0;;;;1;12;1;;;
1856;12;228;ed Obiyon Primary Health Centre;Rural;;0;;;;1;12;1;;;
1857;12;228;ed St. Camillus Hospital;Urban;;0;;;;1;12;1;;;iLNyOs6bXj3
1858;12;228;ed Uromi Central Hospital;Urban;;0;;;;1;12;1;;;cnBWjGNRURc
1859;12;229;ed Ubiaja General Hospital;Urban;;0;;;;1;12;1;;;FNn62Ztq2PG
1860;12;229;ed Ewohimi Primary Health Centre;Rural;;0;;;;1;12;1;;;
1861;12;229;ed Ubiaja Primary Health Centre;Rural;;0;;;;1;12;1;;;
1862;12;230;ed Ekpoma General Hospital;Rural;;0;;;;1;12;1;;;MbdvhJg5Jag
1863;12;230;ed Iruekpen General Hospital;Urban;;0;;;;1;12;1;;;NAGd5Q25uMa
1864;12;231;ed Anegbette Primary Health Centre;Rural;;0;;;;1;12;1;;;
1865;12;231;ed Azukhala Primary Health Centre;Rural;;0;;;;1;12;1;;;
1866;12;231;ed Fugar Primary Health Centre;Urban;;0;;;;1;12;1;;;
1867;12;231;ed Ogbona Primary Health Centre;Rural;;0;;;;1;12;1;;;
1868;12;231;ed Osomegbe Primary Health Centre;Rural;;0;;;;1;12;1;;;
1869;12;231;ed Udaba Primary Health Centre;Rural;;0;;;;1;12;1;;;
1870;12;231;ed Ugbekpe Primary Health Centre;Rural;;0;;;;1;12;1;;;
1871;12;232;ed Agenebode General Hospital;Urban;;0;;;;1;12;1;;;q2JGDM361oa
1872;12;232;ed Imiebga Primary Health Centre;Rural;;0;;;;1;12;1;;;
1873;12;232;ed Okugbe  Primary Health Centre;Rural;;0;;;;1;12;1;;;hLmApvMWwhL
1874;12;233;ed Agbede General Hospital;Rural;;0;;;;1;12;1;;;
1875;12;233;ed Auchi Central Hospital;Urban;;0;;;;1;12;1;;;MuYD8OawdzS
1876;12;233;ed Notre Dame Hospital;Urban;;0;;;;1;12;1;;;bSGThj4mGr5
1877;12;233;ed Teens and Youths;Rural;;0;;;;1;12;1;;;
1878;12;234;ed Ebelle Primary Health Centre;Rural;;0;;;;1;12;1;;;s4LuohBDG3P
